40000 4
1,2032.1855947494082 2,16213.834546136239 3,14236.94693656822 4,0.09586065155813638
1,2032.185594672951 2,16405.278346473824 3,14466.340538596125 4,0.09586056525901394
1,2032.1931519136726 2,17015.60090367376 3,15222.079346470313 4,0.09639218434954677
1,2032.198508298435 2,15377.611176325494 3,13694.188614931532 4,0.09604897490286676
1,2032.199243046873 2,12496.225627077007 3,11255.538528537229 4,0.09620449605847875
1,2032.2007591850722 2,10284.850444058675 3,9368.119147992296 4,0.09601350179117697
1,2032.2022358916208 2,8721.64802955256 3,8023.656549440623 4,0.09542809729279893
1,2032.2024700837896 2,7599.54551758125 3,7051.738118349191 4,0.09534259804112946
1,2032.2027387286487 2,6770.44714727975 3,6329.3397290076155 4,0.09535349393397471
1,2032.2027321982605 2,6139.7800524360255 3,5777.056030981411 4,0.09535393247460834
1,2032.2026340457185 2,5648.127548296777 3,5344.735047357137 4,0.09530510510896674
1,2032.2024559393838 2,5256.330621339071 3,4999.023210820953 4,0.09524126543176858
1,2032.2024550734159 2,4937.935295592393 3,4717.233118990026 4,0.09524031312435255
1,2032.2016332732087 2,4673.945000159202 3,4482.724658700467 4,0.09520375844690675
1,2032.2003721506528 2,4452.494974875809 3,4285.506067594083 4,0.09519433478133871
1,2032.2003712920243 2,4263.713868821161 3,4116.774254653913 4,0.09519338294280212
1,2032.1996567583844 2,4101.951135119828 3,3972.042827312896 4,0.09519401921890372
1,2032.1992063599173 2,3961.4940805707956 3,3846.127063545863 4,0.09522936386284636
1,2032.1992054934515 2,3837.6667049251614 3,3734.4796716049086 4,0.09522841171841497
1,2032.1977050014427 2,3728.5245417070514 3,3635.939228902012 4,0.0954059319886229
1,2032.1955923035284 2,3630.766320166826 3,3546.986444921757 4,0.09578621362159576
1,2032.194544537187 2,3542.59183989681 3,3465.7987181590224 4,0.09658175346781679
1,2032.1898195596632 2,3465.360943598274 3,3397.458958162916 4,0.09457420133013067
1,14010.324912909024 2,2032.1841852037928 3,15971.984771003174 4,0.08880680807364633
1,14023.18704835496 2,2032.1841851962713 3,15979.009036138043 4,0.08880680008165123
1,14311.660491941722 2,2032.1845323605762 3,16205.99444243305 4,0.09253841474454425
1,16109.876460145035 2,2032.1895309414206 3,17849.464422709716 4,0.09435692086309626
1,13919.797578165677 2,2032.1970987756154 3,15625.958539576868 4,0.09641324471414299
1,11308.879033499774 2,2032.1969073961927 3,12557.081230054955 4,0.09643389696982291
1,9386.913181123047 2,2032.1984535565296 3,10305.368520516313 4,0.09619591640138501
1,8028.696943681623 2,2032.2011123683305 3,8727.122976497332 4,0.09520848707095395
1,7050.554217431589 2,2032.2009528453991 3,7598.51269537499 4,0.09494362588869092
1,6327.110473822477 2,2032.20141547952 3,6768.253597576252 4,0.09496963432419034
1,5775.8207201537425 2,2032.2019443872637 3,6138.46092577337 4,0.09511776755472556
1,5344.732289331957 2,2032.2019965498876 3,5647.924108938572 4,0.09520409437971745
1,5000.014417682852 2,2032.2020306170289 3,5257.023470968075 4,0.09517079223416805
1,4718.1329866123615 2,2032.2020297524853 3,4938.551500464654 4,0.09516984061684176
1,4484.342554219239 2,2032.2017219449506 3,4675.19874879887 4,0.09514101177618677
1,4286.99837493234 2,2032.200489910198 3,4453.65696910049 4,0.09534466457472682
1,4118.248912266128 2,2032.2004890526398 3,4264.859351740796 4,0.0953437112612628
1,3972.3515821867068 2,2032.1994558849935 3,4102.179899679509 4,0.09585897323003337
1,3844.8727538949634 2,2032.1995129451975 3,3960.5554018141884 4,0.09643606214749201
1,3733.2738030514042 2,2032.199512082231 3,3836.771841542643 4,0.09643509794243509
1,3634.0039133402365 2,2032.1989557826946 3,3727.1214649942794 4,0.09670168575162384
1,3545.870515431178 2,2032.1989549156012 3,3629.887995934939 4,0.0967007189159028
1,3466.706819907388 2,2032.1967137449335 3,3542.8194770529417 4,0.09649070150665817
1,3395.649302866378 2,2032.1952007823386 3,3464.701286034848 4,0.0960156454970892
1,16880.540755998336 2,14374.063188920252 3,2031.146987856662 4,5682.9800080044915
1,16921.25920510175 2,14403.492726923723 3,2029.8976233329681 4,5666.798236795337
1,17024.497360640107 2,14479.614618216134 3,2024.3281669341236 4,7042.197767484742
1,16447.52210405331 2,14333.088383971763 3,1993.2205867270868 4,6678.558494817405
1,15230.953489607398 2,13653.413178105142 3,1971.8953182264931 4,5789.373571339924
1,12563.034371809767 2,11583.562758682818 3,1961.8257260392322 4,4306.892930113041
1,10404.007236062764 2,9728.22200551083 3,1968.7456816833317 4,3343.3336405254886
1,8844.850124939869 2,8351.68647024235 3,1976.375274568567 4,2704.2393093087753
1,7733.532446275448 2,7354.9430587169545 3,1982.6145744111957 4,2258.6625599075123
1,6906.99814417153 2,6606.589828929172 3,1989.4771718422605 4,1933.481762844009
1,6270.7103944252885 2,6028.326397660659 3,1994.078317320797 4,1687.8169823389749
1,5777.5009873294775 2,5577.480119235128 3,1997.968972642118 4,1495.7913568009476
1,5376.179018267078 2,5210.4142654618245 3,2000.3953285278442 4,1342.644693311174
1,5052.0370289584625 2,4911.310703267546 3,2003.0198315806329 4,1217.5015499113335
1,4787.819377330976 2,4665.405415310642 3,2005.7821674153272 4,1113.218270612062
1,4566.111025177465 2,4459.430742814064 3,2007.7707182963618 4,1025.079432714648
1,4373.382429569229 2,4280.120320412263 3,2009.474601521051 4,949.7709275406265
1,4207.6144887338005 2,4126.99551702492 3,2010.7250866528202 4,884.5108034728554
1,4061.2837680272587 2,3991.2555485436574 3,2012.0864532973571 4,827.5607615255501
1,3934.305105415195 2,3872.099737682679 3,2013.2591056858507 4,777.5464678808693
1,3823.339104737456 2,3767.7233168905464 3,2014.4416656153066 4,733.1682169089773
1,3723.077614647486 2,3673.221582739028 3,2015.375855790642 4,693.5694270676685
1,3640.0945079525786 2,3595.5840222932243 3,2016.2112533146596 4,658.0203451843925
1,3566.1545943898145 2,3527.48793232492 3,2017.0043663710856 4,625.9026339573924
1,2039.6227017992405 2,16202.090524934743 3,14685.927892547163 4,7013.178102204315
1,2041.6801725843175 2,16230.385735131315 3,14791.48629914894 4,7013.112952667896
1,2033.95471216178 2,16230.608650867931 3,15030.388852169584 4,7018.843579369545
1,2012.0675679918502 2,16921.269439981646 3,16058.111284561317 4,6283.163496141275
1,1985.5724136952215 2,15698.014904110112 3,14193.889485940113 4,5300.348234948341
1,1968.1943966348938 2,12700.688249372242 3,11679.215667724997 4,4179.605225057657
1,1971.5172140444315 2,10462.496414320129 3,9764.22591863271 4,3304.9904383022686
1,1978.0028863649923 2,8876.847820678411 3,8373.438403507089 4,2689.680893192632
1,1984.5959464724567 2,7741.430797933643 3,7360.20035836252 4,2251.6617545928348
1,1990.1787705780798 2,6904.188205613433 3,6604.241510916132 4,1929.57887838779
1,1994.8011452668795 2,6268.647056010099 3,6026.526517410614 4,1684.6053244598488
1,1998.7537854538632 2,5773.2294019341 3,5574.264971401561 4,1493.0299868163613
1,2001.8963398129347 2,5378.07434412677 3,5211.212479919061 4,1339.6161283212439
1,2004.2585094902379 2,5056.2846053770545 3,4913.9458408721985 4,1214.3227900716197
1,2006.494959086649 2,4788.715105214553 3,4666.484294722384 4,1110.1644829925558
1,2008.3549216046351 2,4564.047815335209 3,4458.453714436901 4,1022.3618784421152
1,2010.019433747155 2,4371.94639182461 3,4279.713227749141 4,947.1761202151921
1,2011.738061956987 2,4206.680288314097 3,4126.756390809403 4,882.4194995098001
1,2012.9310138299093 2,4062.5191921003766 3,3992.536132308734 4,826.1529950412986
1,2013.5399013762421 2,3935.559890001835 3,3872.7617724702077 4,776.4918500007783
1,2015.5005405509885 2,3822.5119971669565 3,3765.339167767064 4,731.1890826635652
1,2015.2732994084602 2,3720.3414558840846 3,3673.3502664851912 4,690.5188568637968
1,2017.1010772794502 2,3633.416980547531 3,3588.6681533732553 4,656.7709944298388
1,2017.23775764294 2,3552.195148701029 3,3512.5405908946764 4,626.0927271957453
1,14395.827944763143 2,2037.0395351459642 3,15814.577352240478 4,6048.9160578313395
1,14504.341403117296 2,2036.1857647776185 3,15832.583362017504 4,6044.707321762945
1,14826.71297399603 2,2027.4514560294153 3,15742.545946922426 4,5908.837019824351
1,16480.708919960267 2,1998.6865662427592 3,18492.888542355166 4,5853.158465346877
1,14403.729060868956 2,1976.383140542928 3,16288.989214602463 4,5435.590650053521
1,11731.558343430484 2,1965.0971599211812 3,12842.468175780949 4,4216.651529384615
1,9773.75042941411 2,1970.695653019016 3,10495.884377470991 4,3315.9253616761207
1,8373.236079853694 2,1976.47247562483 3,8885.487199214891 4,2692.594675392221
1,7356.056443019801 2,1983.4720347005614 3,7742.692743448914 4,2252.9490210091126
1,6600.868650870683 2,1989.3159034444577 3,6905.593087015576 4,1930.4634026149772
1,6026.491100555837 2,1994.0706939211693 3,6270.053866413044 4,1686.0619849420202
1,5576.889245772726 2,1998.1516562256916 3,5774.1598486405155 4,1495.2012696235756
1,5213.891089714586 2,2001.352323836466 3,5378.681656455256 4,1341.794773628283
1,4917.144725545545 2,2003.7159590798792 3,5056.307955784259 4,1217.112821921077
1,4668.537335055942 2,2005.423360431696 3,4789.189628861138 4,1112.9180707639334
1,4459.550619294681 2,2007.39173775542 3,4563.899164872268 4,1024.8410053138039
1,4280.060639227498 2,2009.530864483699 3,4371.500465783964 4,948.7650361536337
1,4125.612869278175 2,2011.0178044108743 3,4205.800137548425 4,883.7499704754035
1,3990.312557574666 2,2013.2610522407679 3,4061.292193272902 4,825.7689048557402
1,3871.6481758008135 2,2014.3794512961183 3,3934.602843384607 4,775.8817058932985
1,3765.0147971328474 2,2015.228817332473 3,3823.3033286839664 4,730.1806827222035
1,3671.040121282652 2,2016.1070396202047 3,3723.4357717606495 4,690.698915558998
1,3585.598146716078 2,2016.1045742738606 3,3634.836893816412 4,654.3364004108154
1,3510.1563273161296 2,2017.2623255389053 3,3554.182387036006 4,622.3710434108528
1,17431.59600347015 2,17142.765818802876 3,16699.365897760952 4,3.582624195874139e-10
1,17466.735358207512 2,17133.188007730165 3,16633.445887337602 4,4.703908004367057e-10
1,17953.120890418173 2,17001.218937384638 3,16118.868113740033 4,4.2083667265420914e-10
1,18366.806238924964 2,17391.162988464777 3,19631.467315693848 4,6.61262694631146e-11
1,16716.899800245817 2,16509.1442821011 3,17801.00532926682 4,5.378336733691874e-11
1,13640.38989845644 2,13698.21899250605 3,13991.30924890418 4,7.891689248276472e-10
1,11291.075660956363 2,11311.983479892559 3,11401.662589548876 4,7.49117279435495e-10
1,9592.273508149792 2,9602.138238407646 3,9636.07048557603 4,2.1725313749696633e-10
1,8369.644624871231 2,8374.667223883747 3,8392.192935730167 4,7.058669181001851e-10
1,7469.360805328517 2,7470.903188103227 3,7477.317017097615 4,2.5674988715905686e-10
1,6784.620970057356 2,6784.0709939635135 3,6781.201430366886 4,5.19672570709228e-10
1,6243.6942719339295 2,6242.884513606119 3,6239.410229882582 4,6.236648952846796e-10
1,5811.622778170286 2,5810.707909307633 3,5804.263856958274 4,1.4754081399768207e-10
1,5454.378904282042 2,5454.198868732547 3,5450.381968631619 4,5.910555842026396e-10
1,5159.532788540382 2,5159.28527891359 3,5155.559456493612 4,5.664808758792165e-10
1,4906.877776590265 2,4906.962174109754 3,4908.2180168414 4,2.1141252761657925e-10
1,4694.401587314547 2,4694.494754892643 3,4695.51716315062 4,1.3001277660363574e-09
1,4508.5499150823625 2,4508.314049420977 3,4512.771149298892 4,1.4824519524047114e-09
1,4348.327794358652 2,4348.137078125385 3,4352.441985344815 4,7.123412590616477e-10
1,4207.760398219876 2,4207.198528020335 3,4211.535429670255 4,4.733646891709151e-10
1,4084.6696720947484 2,4084.2898168600777 3,4086.1615102439755 4,3.3605798462745217e-10
1,3973.9430698285546 2,3973.774182168067 3,3974.4852837295916 4,5.018997707633516e-10
1,3873.042348461264 2,3872.323165747521 3,3874.5182471683565 4,5.857608817228264e-11
1,3782.4468589579064 2,3781.605737610345 3,3784.185572060376 4,7.121671736318864e-10
1,2032.1140530028053 2,2032.1006194048857 3,2032.1088093342955 4,5.560139531624493e-10
1,2032.109778338002 2,2032.114798720707 3,2032.1005375974203 4,5.257646903061083e-10
1,2032.104822870327 2,2032.1170122698863 3,2032.1037357573769 4,5.137173087529918e-10
1,2032.100027346174 2,2032.1121435321868 3,2032.1135797911918 4,5.137421528248701e-10
1,2032.107660793382 2,2032.1015442049463 3,2032.116179255305 4,5.389037319690788e-10
1,2032.1140530028053 2,2032.1006194048857 3,2032.1088093342955 4,5.560139531624493e-10
1,2032.1005817901432 2,2032.1087533643133 3,2032.11383413196 4,5.447008681582804e-10
1,2032.1039558956988 2,2032.115702594493 3,2032.1038441821552 4,5.397607896673352e-10
1,2032.1090383612154 2,2032.1009227307484 3,2032.1159376428398 4,4.920620601876987e-10
1,2032.1002364223093 2,2032.1128870949126 3,2032.1094222222682 4,6.059167167141962e-10
1,2032.1110832559862 2,2032.1000615776773 3,2032.1123402837252 4,5.431990060669627e-10
1,2032.1026914224692 2,2032.1048774144754 3,2032.1148417948452 4,6.163431881140632e-10
1,2032.1002435911112 2,2032.1132019136862 3,2032.1098189823585 4,5.452034339897901e-10
1,2032.1002435911112 2,2032.1132019136862 3,2032.1098189823585 4,5.452034339897901e-10
1,2032.1163814618965 2,2032.1052881847809 3,2032.1029591348088 4,5.261146801259705e-10
1,2032.1020762962924 2,2032.1070348526532 3,2032.1167226566665 4,5.131239551988977e-10
1,2032.1072643817038 2,2032.1011697869599 3,2032.1141964575472 4,6.131399638260956e-10
1,2032.1102716917192 2,2032.1132235755003 3,2032.1001220154155 4,5.655012894341319e-10
1,2032.101983396218 2,2032.1152373630312 3,2032.1061487274271 4,5.408092310455472e-10
1,2032.1002069900555 2,2032.1098625956356 3,2032.1128093854816 4,5.636052355406238e-10
1,2032.1147925496189 2,2032.1011981319878 3,2032.1075939377297 4,5.557625219129836e-10
1,2032.1140530028053 2,2032.1006194048857 3,2032.1088093342955 4,5.560139531624493e-10
1,2032.1027244614666 2,2032.1049817423182 3,2032.115112876448 4,5.664498455828643e-10
1,2032.1136887535285 2,2032.1000608180254 3,2032.1115712327585 4,5.191255718662893e-10
1,9382.38814689188 2,2244.844776818396 3,1835.8599205575326 4,9378.898343152256
1,9386.378084806955 2,2244.3349425044225 3,1835.3914007255864 4,9373.42587771788
1,9416.694529001148 2,2238.434000751585 3,1831.0158793657506 4,9306.536714155942
1,9350.370433854312 2,2202.593348071449 3,1822.2342220793037 4,8824.199064108345
1,8915.145821038139 2,2155.895566940673 3,1833.18421925644 4,7999.412538598121
1,7669.3583873846355 2,2090.9823206107862 3,1877.8406585233076 4,6304.933593842251
1,6582.628044784066 2,2053.7284895691378 3,1921.6479847087815 4,4982.565917720901
1,5774.920485120467 2,2042.5205468748175 3,1939.7909550707411 4,4061.864685163243
1,5190.8237710124495 2,2032.661340247306 3,1961.4559235711358 4,3396.183632909485
1,4753.809064619043 2,2027.759211008965 3,1975.6923507982626 4,2907.957259519278
1,4407.841086892165 2,2026.563021482319 3,1980.827913728171 4,2535.580183502692
1,4147.259153625647 2,2025.0950052289763 3,1989.547468460377 4,2247.6021894762657
1,3940.7571300543086 2,2024.408894908228 3,1996.3967031437298 4,2020.3033691421545
1,3766.0191611500336 2,2024.077654045686 3,1998.4237864496386 4,1836.9071588607362
1,3615.162409454229 2,2023.6124645926739 3,1998.874147806186 4,1682.3689008871397
1,3491.2637314232766 2,2023.868779537283 3,2002.4433707366406 4,1547.5642529248057
1,3390.037614824882 2,2025.260272091354 3,2008.010239750511 4,1429.68572421646
1,3298.181134233357 2,2025.654499574393 3,2010.4269252699219 4,1330.3942977773058
1,3209.782142281104 2,2023.9939865657639 3,2009.6796905558676 4,1245.6515800700085
1,3140.371698981862 2,2024.1798404449066 3,2011.1445007749555 4,1171.8452267132336
1,3071.277516994995 2,2023.1088600024968 3,2011.1677115507903 4,1104.0887207157473
1,3011.3924684173785 2,2024.5230684942023 3,2013.2363367816524 4,1036.5340043660206
1,2948.7317749731824 2,2026.187188177865 3,2015.0868956669117 4,966.4659957784922
1,2885.1021088516804 2,2026.8793928614743 3,2016.201703551117 4,899.1569161987561
1,1837.6592867227764 2,9701.240243066715 3,2235.035471911084 4,9426.508149695055
1,1836.732334292486 2,9713.837611165218 3,2233.878122041772 4,9425.176680190696
1,1822.8330506926732 2,9895.021667193529 3,2229.314247240654 4,9501.922518443987
1,1805.7157175683615 2,10158.637741172291 3,2215.9225529928467 4,9749.647849562338
1,1823.9220409476347 2,9300.514637070206 3,2166.9451223178303 4,8481.95939216924
1,1874.438876340622 2,7720.014915301755 3,2095.045813974076 4,6389.7021851402
1,1916.385337166664 2,6601.18015902271 3,2059.6565440468867 4,5015.624306716475
1,1941.8909445225538 2,5784.652446711395 3,2042.3443752546389 4,4070.632111662334
1,1959.7964965320664 2,5195.213109910854 3,2033.8851558954989 4,3404.0242272767277
1,1972.4096905463584 2,4756.716229614626 3,2029.4843706369277 4,2916.0938681377643
1,1981.053037227558 2,4418.400548929524 3,2026.5501121838415 4,2546.415368043885
1,1987.6251690221318 2,4150.989601066124 3,2024.815118371762 4,2256.5903710127195
1,1993.109753698964 2,3936.536263506378 3,2024.50659130128 4,2023.281937935966
1,1997.658507752152 2,3761.187934557798 3,2025.2294031105916 4,1831.5405400466673
1,2001.1700635640193 2,3614.3717847622897 3,2025.5902428821141 4,1672.776982636393
1,2003.9564596617872 2,3488.9903223438455 3,2025.1314208488204 4,1539.605965314548
1,2006.339482075532 2,3381.888648619837 3,2024.4284778351198 4,1426.724806782081
1,2008.3412261944934 2,3292.416782420427 3,2024.5613889380725 4,1330.9946152406428
1,2010.1835912586707 2,3212.161554501269 3,2024.309218581037 4,1246.089035837686
1,2011.0189047704387 2,3139.4860707724733 3,2025.805034043368 4,1168.0561439667194
1,2011.8216193493618 2,3077.523970966931 3,2025.8478438029972 4,1103.6131980269897
1,2011.5259474932664 2,3019.00256102976 3,2026.371185671907 4,1044.0209123039206
1,2015.3710173493148 2,2959.929423955837 3,2025.4474470108742 4,977.4312215904391
1,2017.5142180645782 2,2890.546323278594 3,2025.337944510987 4,902.4260030559541
1,2237.087986297614 2,1834.0283467918875 3,9586.033457319865 4,9244.080626243385
1,2235.625200717175 2,1833.1505926691846 3,9597.995891717594 4,9240.140206211458
1,2222.7931492151592 2,1824.7405595061455 3,9825.413387385373 4,9338.29821277658
1,2222.923003058441 2,1809.0202333218674 3,10157.816749895475 4,9797.864563829717
1,2170.383121372066 2,1825.73611594654 3,9230.486751807923 4,8433.766202625473
1,2095.9268289121705 2,1876.1049901524532 3,7733.803153925383 4,6400.662427594335
1,2059.969663446321 2,1914.990606349554 3,6598.766289292704 4,5016.570114362814
1,2042.8763298941294 2,1941.7530847224978 3,5785.953724687342 4,4071.489109312478
1,2034.3743960228542 2,1960.0049276172326 3,5196.938146348523 4,3404.476080809672
1,2029.551796413113 2,1972.0360111698303 3,4756.128688605798 4,2916.333283395429
1,2026.638637736023 2,1980.5682445474606 3,4417.008660524251 4,2546.062730404265
1,2025.3989111067604 2,1987.5194427023057 3,4150.816992641342 4,2255.648948678582
1,2025.2959121195013 2,1993.2601936690305 3,3937.2821425901047 4,2022.2616829285473
1,2025.219233994995 2,1997.6227385007985 3,3761.140090776645 4,1831.6163863285035
1,2024.760607469295 2,2000.9346273899196 3,3612.746656153368 4,1673.283053219905
1,2024.4992344165025 2,2003.709538190486 3,3487.8181292576087 4,1540.1955134217667
1,2024.9746260519194 2,2006.1355360797447 3,3382.8337425578347 4,1427.0261091420189
1,2025.3147558042924 2,2008.1644491053992 3,3292.5465382107022 4,1330.1226372738731
