local_current_A,local_current_B,local_current_C,local_ir,local_voltage_A,local_voltage_B,local_voltage_C,remote_current_A,remote_current_B,remote_current_C,remote_ir,remote_voltage_A,remote_voltage_B,remote_voltage_C,fault_type
16752.005624842404,14257.258929085772,1955.873457621189,5581.249794085315,81244.33122990717,91931.55936497821,245856.60130495986,3301.015037192052,4468.3665621178325,1918.2673523015328,956.6266940576875,181310.4903655001,174076.29700897055,226124.19288366465,6
16708.343004174338,14292.31632596082,1944.3653246923348,6855.130360260222,88840.52418847782,89957.24433057288,245051.69663958758,3297.882555345871,4346.1662098159095,1903.580522574647,1203.4094612664628,186544.7285549478,173084.3907393355,225955.09756730296,6
15019.044275525146,13494.763544800215,1901.529435113322,5700.393544353932,135338.32091307393,106916.1375590943,240382.2312832268,2101.094948681535,3337.7372595933803,1872.6572805401029,987.7661422623281,205781.28477291134,183447.3008763755,225225.3135422249,6
12431.032910677788,11482.930247832808,1893.4218362492306,4270.864493963842,176418.77259073002,145289.38291046518,234248.01611257088,967.6985516766991,2259.243606685754,1870.6177373952607,738.423510611424,220543.7391563102,198530.4631896515,224761.23118706865,6
1968.5504093050038,15957.889258475412,14550.548669541999,6817.931257451028,245465.0299126532,81534.44332650273,93647.30179066717,1925.1614503761175,3237.6014912499886,4410.731439477198,1201.3936982376244,226030.08723967132,183198.74159893362,171560.04315584328,7
1967.134194988312,15959.263489850828,14603.783089988741,6827.202834198255,245427.76027983776,82079.59644815291,93105.30989637825,1923.7172395224409,3202.302727331222,4387.390519595428,1201.9008023218066,226016.02466961087,183553.62496500526,171579.5529756568,7
1954.1148544778607,16033.426481625062,15113.000841191995,6768.060675167939,244558.6644875067,90258.15901196102,87993.56419412259,1911.5938523809816,2894.5156948672925,4191.023105561725,1182.3635101895,225914.82819071572,187073.48761864437,172065.21962870308,7
1916.648720230719,15488.906273176392,14044.803943347897,5201.149973423063,240181.84584103888,134723.88589228445,107483.5720203354,1886.3860894986854,2225.0832665225566,3560.3053505702246,913.8612452079299,225229.2030254759,204406.56494836687,183213.782406536,7
1899.2023822613403,12573.64450251384,11584.26006429494,4136.595037749051,234156.1308604116,176402.33421835356,145272.11973139804,1876.3615244457178,1023.459038670943,2335.6562866635645,726.2355254423102,224764.197946993,219623.88501854826,198208.41665950647,7
14284.795998615382,1965.6131654506019,15607.088289517957,5903.905324234027,94149.71784718598,244957.77830142432,81544.15180800522,4374.587555065147,1921.2043807162368,3080.877655629005,1012.7219979113944,172146.0761479998,225945.73839557677,181946.84519636887,8
14317.142632835596,1964.4842437986301,15554.597937669032,5879.482339631543,93626.37665759263,244919.9130501329,82055.22687194127,4333.068982646171,1920.2362016551049,3019.8098259804174,1008.3200902005838,172160.56556910233,225930.14051023618,182309.90118172616,8
14980.66300638257,1949.067925268886,15575.155749227804,5608.267193307949,89378.1060151867,245346.04626728198,88694.88296292853,4071.84852328177,1913.8659800595397,2590.5441213437425,960.1431543359104,172493.8825264902,225966.31271191876,185236.4930078137,8
14256.909765401118,1908.9132941169378,16088.57176556556,5339.954752653205,107319.21056591393,240229.03675427713,133840.1052829992,3643.9653487639634,1877.0002770690633,2367.457774269416,931.024982368141,182868.56262587267,225234.2812950338,204151.28007523782,8
11638.53372920844,1896.9894618629746,12723.221580546031,4175.705456451102,145213.2425537307,234104.2240067538,176311.66005753292,2354.174817460665,1872.7162998336496,1056.556907376907,727.0082272675658,198056.60748723708,224759.93311465607,219710.7746265661,8
17175.62195393583,16892.886562041014,16459.694999894815,3.125752153199505e-10,70682.92987409311,68384.34625080263,70155.16513018898,4270.6541247861815,4287.947393269627,4203.104288860915,8.361644269769144e-10,167484.5686930392,164887.0367356762,165617.88229874868,9
17242.321773043226,16872.77410468055,16332.844196124615,5.677607636248871e-10,70535.45165003267,68352.26048759269,69992.54313436284,4239.888487030114,4265.393540744251,4131.732012814298,7.134132327337292e-10,167703.5147977547,165135.36056805644,165851.13868249618,9
18291.80379319869,16506.11785867019,15785.235478242264,6.154968016489593e-10,70955.01541301016,72197.2888268035,71248.62851011683,4150.6828552044235,4055.7962796157417,3559.1289211869453,1.2901575854596284e-09,169598.91396258984,171963.69834576192,170858.727583807,9
16524.15739679117,16305.20900513164,17612.811624239115,3.5432961120021924e-10,109546.34013662492,109041.74016078292,108173.87513661552,3323.5213543134482,3064.8101459825093,3424.7325175127053,5.283591960933553e-10,187934.29507981637,187709.26009320447,187210.84186118247,9
13522.926358465887,13580.138799752987,13886.454527455453,3.7193774431128704e-10,155053.61076023235,154952.07136836665,154791.33061080452,1924.4024554586151,1862.2063364720468,1972.3327276233251,2.1855545743531727e-10,206273.36317601145,206135.2422721274,205843.8069542494,9
1959.0422145951022,1959.0347374380544,1959.0287337739342,8.119668035508671e-11,222656.51775078126,222655.43959559067,222655.02145990677,1945.064781851323,1945.061176018384,1945.051657686642,7.052516039818798e-11,224767.20320360974,224767.138043618,224765.82160861554,10
1959.0291619508903,1959.0333900651444,1959.0416726939209,8.470258806411296e-11,222654.91967092452,222655.60546682027,222656.45812134157,1945.0549786871898,1945.0550726204988,1945.065959980482,7.385139330822039e-11,224766.49802096517,224766.0815020659,224767.58902212753,10
1959.0313280879543,1959.0319088070214,1959.0441874814671,8.445763343800685e-11,222655.10696103165,222655.3318817614,222656.5423281089,1945.0575470361478,1945.053719929376,1945.0676844384293,7.189971234801093e-11,224766.77695143624,224765.91665789485,224767.47135096067,10
1959.0276439503123,1959.0400292314123,1959.0366845422295,8.549280432473155e-11,222654.82066735817,222656.3455138466,222655.80768245237,1945.051365135726,1945.0619007046562,1945.0627226856675,7.26850197736555e-11,224765.8808277126,224766.85249724888,224767.42580053688,10
1959.0280314774957,1959.0406608369308,1959.0353302392296,9.354789676573729e-11,222654.880055698,222656.42613398685,222655.66762677496,1945.0514049618146,1945.0627912307637,1945.0614945906846,8.214831849989833e-11,224765.84013788874,224766.9910385671,224767.32920539178,10
9159.82039712188,2160.7245059183274,1771.9611832229966,9157.598983742631,111653.70444571009,243109.49701183292,239948.32492598696,2366.4780488395577,2112.7135683044626,1756.1527835952909,1596.3747879876805,194120.58503454347,227601.8319665339,223927.12678714583,0
9167.287979793084,2159.753389574169,1771.1387602961315,9147.232624651338,111826.68818134323,243307.63526154208,239697.73734144832,2350.643906045394,2111.63653302874,1755.6004075900426,1594.5738789190973,194286.87901917787,227604.6641870148,223903.80919679458,0
9206.54051529252,2147.502749484221,1764.185196485163,9001.87664486406,114691.84962625899,245099.4030943221,237120.3287713407,2179.928852998509,2098.36362755473,1751.711760156996,1569.9905754899223,196131.37051168387,227610.7612810799,223683.97640771302,0
8732.87588290054,2078.1689998523916,1769.563182888351,7865.07490981508,142124.5509451707,248292.478731712,226186.72228948696,1475.983831628894,2029.1192897251328,1768.6561289041074,1375.056183963104,206127.27967776265,227217.42731331885,223107.88546249867,0
7546.465564701209,2016.7020178289263,1810.8642317394006,6244.27735790067,173789.90493670487,245469.47260200526,218493.05502383367,1052.6143876400606,1974.1946861321221,1813.7010775832302,1091.8107542785685,215623.58880532137,226488.33363036893,223100.83751928122,0
1778.260628132311,9471.542394438036,2147.272322916453,9201.33433416018,240967.3090916787,110924.33671078924,242458.09783927476,1750.0575990017883,2170.2811474106634,2110.979136775939,1610.806764819988,223731.86717193504,194276.92063166195,227841.40592131624,1
1776.5476475748017,9495.321392883036,2145.1819374645256,9199.03629555827,240722.28615258422,111000.86415580222,242688.35322194072,1749.0648496327317,2145.8874376787494,2108.467588619696,1610.8008958596463,223708.1887525372,194419.048616136,227845.6372863443,1
1753.2828382454345,9813.834477982857,2138.063034367786,9345.15811260201,237677.52386780558,113132.39853389739,245387.29011941125,1742.2179761353568,1966.310142921693,2086.3098532832514,1641.040233747166,223554.03210167369,195893.87269466807,227793.5186482131,1
1763.151961391686,9100.505669856879,2088.443853212055,8327.984075529708,223151.07215027843,162369.0233887556,243294.68262481308,1755.3939658571046,1586.2458703030463,2042.231402647951,1444.9247213370902,222985.51152200683,210876.16692866635,226764.9853910319,1
1809.0386187058252,7603.607695367876,2020.3105480054473,6333.370846404007,218757.13676499305,173763.73651737522,245182.11624555217,1808.7491616243274,1081.292232449313,1979.7436742135017,1099.855108817847,222998.16256708297,215558.8667407898,226529.58744643503,1
2151.202226049382,1773.4502757458629,9356.205290305496,9025.897740699871,242561.70160916063,240964.3902052408,110806.52022275828,2108.8717938747873,1751.1169520563626,2088.874966525984,1574.9835712843462,227786.68101397244,223860.8785341648,193958.8180060772,2
2148.5354517263895,1771.8456436464796,9378.758200564273,9018.627201599222,242798.87470206225,240721.37494724873,110857.0967439422,2105.7919402335297,1750.3049579030235,2060.651502648031,1574.547477476109,227791.63667241976,223836.6081895621,194097.10266878744,2
2128.396725263925,1756.6279919133526,9790.706853757729,9224.166778652681,245237.79527412375,237858.21075477978,112748.47206196644,2081.1163943456027,1742.8179028352092,1867.2574869836883,1620.5436174582985,227831.95464884958,223552.7698245132,195778.6803394938,2
2091.088531409194,1764.0575220639605,9059.63363433825,8307.074458099398,247676.99166949381,226832.57648856833,141931.67966502547,2045.4341802331408,1755.7242746705394,1607.951240211801,1440.7631645314689,227247.46247439896,223011.81248686503,206123.6416438423,2
2021.0727655535684,1809.1897276990169,7615.181236219166,6345.992848051989,245160.97590357566,218747.11354165818,173547.2745091264,1980.6885015531363,1808.0355720066243,1081.7574136682447,1103.2038325566284,226537.71092199447,223017.81775261756,215534.8830754945,2
15830.917605669418,13913.982653010915,1959.115288087741,0.09443783823876194,122822.96316481111,130856.10326988454,222654.9043619648,2846.375886657164,4741.61172209866,1945.026300681771,0.016250327243323644,192229.6205843326,173086.30886366408,224765.98544180422,3
15858.547283189317,13946.83353744262,1959.1152880720194,0.09443782123101396,123730.68300141055,129929.9086648685,222654.9043619573,2823.5094255148956,4723.964251837993,1945.0263006862804,0.016250324308993966,192624.96832022548,172976.03600740028,224765.9854417809,3
16108.588126386534,14257.195831026902,1959.1157286335542,0.09471906559379437,132276.17082183535,122456.97601695178,222654.97952521223,2612.7479101948934,4548.210029343084,1945.0263578994848,0.016377902447747884,197920.4055329875,171492.63694935365,224765.93834623872,3
15200.833954020722,13584.129927744469,1959.130447671726,0.09588731063629236,187043.26109223437,128329.90614114281,222656.4740461775,1878.3164995169843,3800.2663428795195,1945.0427171830777,0.016858550077516566,220107.2287391204,190272.5661331094,224767.6218049215,3
12394.940892015415,11185.41420670583,1959.1305782160553,0.09583097587674125,215003.17729694987,151816.8056338827,222656.52265184963,812.5770876777232,2614.5781010014457,1945.0424635164616,0.01682768510490224,228315.40782480786,199818.44402258444,224767.4979041684,3
1959.114070482524,15687.27899048968,13793.791595511322,0.09860269121538891,222654.6384180859,121786.23621961984,132411.65106642724,1945.0277642982871,2736.307599845456,4642.445544324961,0.017625531655922254,224766.20941088913,192255.90825715856,173255.6071741134,4
1959.114070467023,15695.509453417399,13812.911741413522,0.09860267344240393,222654.63841811527,122726.7141915563,131386.4474812521,1945.027764302858,2688.9583817275816,4602.2433062786395,0.017625528503550716,224766.20941089498,192653.88834083953,173129.3244321727,4
1959.1132947878082,16350.847672135478,14578.295983327173,0.09700593562812973,222654.4979896334,132063.77950442297,121828.63493123467,1945.0271006989292,2451.711522060261,4396.694779927726,0.01742528719394299,224765.9347181616,196986.57258358772,171955.17068085494,4
1959.1243769410355,15444.620827541878,13789.61390780386,0.09605806577812905,222655.8817113462,175862.9159330984,108211.44697176147,1945.0397893289844,1995.3592630606609,3925.617471004416,0.016810731264335237,224767.53733871804,214942.67664609427,178855.1269256534,4
1959.1243760813907,12425.039434928603,11203.225996054582,0.09605710526171793,222655.8817115077,208937.751555682,130821.60117691717,1945.039789575278,823.4243889734554,2637.6820026834025,0.016810563119850967,224767.53733814275,227729.1809142379,192656.06833296086,4
14102.989857364997,1959.1107586848602,16009.225824482854,0.08822252606577853,132807.78577712073,222655.27261906903,121514.58283618819,4710.262349930983,1945.0294433576198,2806.6896521954077,0.015179794792094352,172333.26140271703,224765.95791236332,193470.35280046513,5
14184.551698072488,1959.1107586703627,16084.072366588663,0.08822251016534167,131816.31156804814,222655.27261905646,122444.13928857716,4699.151383388128,1945.029443361781,2789.253520934565,0.01517979207878635,172221.70723961497,224765.9579123458,193858.6356232444,5
15220.156128324623,1959.1290708786605,17107.848905377283,0.09574066391327031,123208.16938698982,222656.52917796452,132334.6963859079,4862.080694887497,1945.0405005881003,2930.507290624652,0.016529554404423615,171121.27203106927,224767.44303669332,196262.49097510867,5
13238.748945129275,1959.119741670031,14870.411392080121,0.09392856172942267,107876.91973469597,222655.40179248396,176810.03947523484,3758.1614039987276,1945.0340925219962,1826.0544690969539,0.015994973304494897,179189.75379819077,224767.13532399008,215932.50361352734,5
11065.581347771826,1959.1209066088495,12269.490570622003,0.09505230308440835,130845.04883408408,222655.4310046086,209178.33729816586,2584.2992655199905,1945.0354512182935,772.9998676386296,0.016352721883327478,192931.67900149195,224767.23346382097,228332.6442556332,5
15987.183236884555,14505.79640418874,1965.9308189670785,6917.976980437812,80307.4011135271,95097.18404336537,245710.83317911587,3282.1414567606853,4437.990247134712,1926.41280481447,1220.6091705064323,179381.30100506972,172528.48413240397,226085.10364230338,6
15994.052855664419,14547.173204691137,1964.554765252491,6930.068549062303,80873.26728183222,94514.97967247281,245673.26240464035,3254.371655708677,4418.312266792198,1924.9760926180936,1221.4418616096373,179761.6866459531,172534.69495225474,226071.09586809203,6
16034.691561502274,14923.942026267272,1953.7931163017868,6878.774729742623,89469.69912554907,89009.47751624922,244804.0774705068,2993.580385242391,4245.888204123155,1912.3762094388562,1202.2959183783769,184118.03038083995,172923.17760497745,225890.48322601986,6
15397.349275897464,14406.743027487051,1916.6261434807209,5412.46881351216,134559.97199086047,105968.99881709802,240219.31723090023,2113.5176530402496,3478.6180498347107,1884.4776607589306,940.6709682626301,204209.37073553458,182586.08659038474,225223.80278372474,6
12584.065077054205,11631.94938113802,1899.468632519286,4140.030761443343,178334.62626156636,169549.19545111313,231929.24701434423,1018.0048917360779,2330.5242976276577,1876.6688648607376,725.8827485774991,218861.38536718447,203892.68064685367,224485.36881799847,6
1960.5955479512922,15527.404944177384,14217.189393841636,6174.108301411482,245970.85060514152,81673.24717641408,93956.73958124375,1923.4638953398571,3092.8395339139647,4348.698072866794,1070.89503063746,226141.89697570185,181517.52363162936,172294.15520435412,7
1961.0349945591572,15521.443481925406,14327.857802085307,6167.9108626078,246096.33721313463,81034.80240680576,93176.30812636373,1922.9171868167412,3037.057806269144,4318.269171428641,1069.1521649390454,226141.8167689681,181618.54592159324,172319.723161738,7
1954.078319765879,15513.527614863986,14963.36255174383,5977.84105765361,244998.30358356945,88452.58135961651,88860.54889616604,1912.6470185112296,2609.7666030264977,4046.4656923412035,1032.779686752666,225814.12578926267,185152.65960592843,172520.20685075424,7
1911.0006569237044,16030.70684913616,14309.937333756032,5283.393746821141,240515.84471300567,133746.51709968378,107525.62944563615,1880.2781654487449,2352.414762263915,3653.2087014266367,924.8468504217401,225231.25781347413,203605.59952210198,182983.87823854672,7
1897.2669842713901,12707.819788531307,11650.80301072456,4158.198384398411,234352.85579055038,176131.26452512806,145417.90510491282,1874.1154341566034,1052.5658153950474,2357.6200056576145,726.4399852081577,224760.60214874943,219283.99873692126,198166.42571440383,7
14255.68213565311,1959.6766280225531,16165.3771056047,5361.30054287186,92814.6886146353,245185.60087790524,81765.63059982657,4407.208032093207,1919.7733100748128,3129.9400975006283,898.8894811882068,171390.31554829975,225905.76310547773,182583.91948916408,8
14421.920395446596,1960.498644341392,16372.05031501047,5330.519864825323,93953.39382870097,245237.9993507597,81573.76273819275,4429.855206428477,1919.0333781663921,3145.218602661787,896.5685772535586,171696.42957502743,225962.17648274364,182492.58350328088,8
15097.405219367733,1940.684171708051,17266.52625798804,5127.347469113663,89279.78454861912,245471.7403183743,87619.42026731433,4405.755199442199,1905.9378751778818,3090.236282254584,876.0595169922456,173994.2026298451,225974.20287382355,184465.69526572296,8
13534.088751472884,1899.1485657085252,15318.92918755011,5638.914423607335,107256.20073330322,240404.7014370457,135097.15223725498,3418.4503157140534,1871.5823297470952,2199.629916717944,979.0625883178723,183701.62397762158,225225.48331888687,205521.8588008806,8
11466.375516044453,1892.8582683320737,12505.950366898933,4258.229400605006,145435.26887916,234256.83504896358,176278.0479405759,2285.051188541728,1870.2996175783246,996.6716000885946,737.1908612104669,198684.3019255411,224762.11040349008,220353.2112116637,8
17158.94999144302,16396.607375323656,17124.98778103729,4.164740993935059e-10,71361.58237957528,71166.99235073924,71105.89068814133,4342.562994960854,4214.073126792782,4265.429587783234,5.37992254787309e-10,166112.0592977301,165838.40489312357,167414.6110228107,9
17192.387680154734,16264.788124062863,17166.04593863811,3.954210607540221e-10,71233.46568058895,71018.80823315353,70909.71086767825,4329.141560125874,4149.269291867368,4223.407235193699,4.614859487884122e-10,166348.03424294663,166073.3032227576,167630.96115057505,9
17287.149183553065,15365.215830784642,17924.292166486488,5.24553779589938e-10,72016.49564037367,71637.40168354166,70746.99173862129,4199.043163684917,3579.8327551504062,3987.215660392936,8.149410594935816e-10,171448.83600842723,171533.21035577354,169439.26778321783,9
16018.464757662461,17456.428420354823,17036.624750944447,4.4651280909110676e-10,109580.53450162875,107967.24330224178,109234.59414102428,3051.648227526738,3315.614435505526,3427.943459851117,4.79755222373255e-10,188582.95707942868,186779.08298094233,188030.20549984282,9
13485.18562140613,13873.014068876611,13631.30930216524,2.808433084063751e-10,155025.11656795617,154780.88372958105,154991.0129033586,1855.605596042034,1948.0520673027277,1955.2633286408102,2.4756691782313213e-10,206252.3319414231,205836.0930608464,206163.9877581089,9
1959.0415112459768,1959.0360080492908,1959.0280004305741,9.096455019667622e-11,222656.40349746356,222655.7129266804,222654.86162708286,1945.0634684627914,1945.0621661376135,1945.0513362435368,8.029351733118039e-11,224766.94824753096,224767.3624566585,224765.854556881,10
1959.0415782677571,1959.0285872460313,1959.0345894038223,8.006782463910895e-11,222656.3587793958,222654.83181813924,222655.7905922888,1945.0663758164187,1945.0542253462067,1945.056176982214,6.966174316738641e-11,224767.62031228977,224766.3211869749,224766.22600566762,10
1959.0395632443006,1959.0273720732746,1959.0397400752106,8.543957282529422e-11,222656.02896424636,222654.76886601862,222656.17660276228,1945.0653335970626,1945.0516895339497,1945.0611960549725,7.273719060203968e-11,224767.5461146776,224765.99645362882,224766.61970443724,10
1959.0291446810274,1959.0332877185358,1959.0414240063747,9.047336831910173e-11,222654.92164127098,222655.6066889004,222656.45815205638,1945.0549318059989,1945.05497850417,1945.0657082144162,7.894513516419083e-11,224766.49881133967,224766.08196240207,224767.58900721057,10
1959.0401483810024,1959.0383458523772,1959.0274948667695,8.799319010913709e-11,222656.3166651222,222655.85494844208,222654.81009655498,1945.0618933288113,1945.064466212565,1945.0515133547135,7.464991198901244e-11,224766.80844652184,224767.4543153025,224765.9032179262,10
8977.437204411232,660.5205358334255,350.3985639258347,9471.933409088919,116235.81527513864,256198.89906283398,251500.73378755443,1847.741416649566,579.1006186496119,215.74812567142382,1659.1001788849094,198524.36842586697,236778.3335149139,233755.01892134506,0
8985.149334613167,659.8615684630142,346.6089486927697,9473.138501264108,116380.53086241151,256425.91573727483,251244.78642693438,1842.6667105469153,576.6669540134196,215.16534311737615,1659.525304248158,198588.34086166922,236789.18356025903,233728.2121200633,0
9144.297937387097,651.887293282874,315.2079395411397,9580.160736453048,119243.76149032862,257576.5594155089,249263.32152655793,1824.6245384632628,556.9258387334407,212.99782586359805,1678.8552385114767,199554.90929975288,236776.75548787034,233540.57775924684,0
8186.6509111171035,606.6246051695089,265.7869237418342,8454.126977469847,150147.43293462406,260780.2570490491,237252.29160593686,1491.0149254610124,488.72566212016267,259.4845829140611,1470.8741988824552,208409.6519352611,236488.70879877883,232751.3584141417,0
5942.831492053176,533.6582573016474,293.3508523868357,5980.6528643291085,184054.63947770247,257834.62105056035,228774.84640028866,895.7110875225519,424.18971723072934,333.0176735158776,1041.1540406496358,218402.38289952563,235936.76613966824,232462.10654396864,0
352.2811209275725,8896.208931496281,672.1520063577348,9457.935838451045,250892.47929263618,116815.52610009587,256079.11446125724,212.1772496421889,1877.9693621694475,588.1688406769965,1640.082076979872,233636.5915001789,198655.1191910456,236789.2131193129,1
