15000 4
1,1737944 2,1.785173535 3,0.959941268 4,0.630407393
1,17377397 2,2.102056503 3,1.017181873 4,0.660063267
1,8801213 2,1.77300036 3,0.944395661 4,0.690935969
1,18531868 2,2.102551699 3,1.000717163 4,0.665166318
1,6213059 2,1.641840219 3,0.993334949 4,0.635601401
1,14409741 2,1.947938681 3,0.994715154 4,0.650633931
1,18017020 2,2.151436567 3,1.000162482 4,0.662489235
1,7063032 2,1.796725512 3,0.95816958 4,0.637114286
1,18340794 2,2.124703646 3,0.997587442 4,0.661332786
1,7025696 2,1.822386384 3,0.954279959 4,0.685920715
1,8832583 2,1.747117877 3,0.828226805 4,0.684247077
1,7882751 2,1.931435823 3,0.948251784 4,0.687753201
1,11967890 2,1.745872855 3,0.923085868 4,0.647750318
1,3005577 2,2.058017969 3,1.011045218 4,0.682614684
1,11689587 2,1.964016676 3,0.987643957 4,0.648405135
1,18586982 2,2.040614605 3,0.98651129 4,0.664932847
1,11559852 2,1.814007998 3,0.989764512 4,0.646824479
1,7779473 2,2.349837303 3,0.97440064 4,0.637232423
1,7279804 2,1.89890933 3,0.991474867 4,0.688814104
1,514592 2,1.89372921 3,1.009301186 4,0.677767694
1,9177074 2,1.83091116 3,0.940187156 4,0.641944408
1,2457885 2,1.724568248 3,0.984694362 4,0.632592559
1,2904812 2,1.936864853 3,0.993487477 4,0.68349725
1,2390237 2,2.054453373 3,0.98828876 4,0.677157581
1,2400477 2,1.749206781 3,0.988496065 4,0.630007029
1,9479477 2,1.800224185 3,0.956718504 4,0.643103421
1,18341515 2,2.144385338 3,0.980131507 4,0.662318051
1,611536 2,2.085097313 3,1.020526052 4,0.675227523
1,19452725 2,2.073020697 3,0.935492218 4,0.663287401
1,7118314 2,1.809641242 3,0.948637784 4,0.638515055
1,20136514 2,2.06910181 3,0.959548354 4,0.672660649
1,1294065 2,2.1019063 3,0.97481209 4,0.677681088
1,17627797 2,2.046512365 3,0.995534301 4,0.656579077
1,20522745 2,2.017178297 3,0.980853319 4,0.671610117
1,7737557 2,1.968255639 3,0.988097548 4,0.685432851
1,20086716 2,2.057560921 3,0.953390837 4,0.671600163
1,6557811 2,1.852748632 3,1.000370264 4,0.634735882
1,20513105 2,2.011214018 3,0.968691945 4,0.670428574
1,4268219 2,1.697029114 3,0.945697606 4,0.630971789
1,3025262 2,2.013594389 3,1.019532919 4,0.683561206
1,1665237 2,1.709811449 3,0.953082085 4,0.629138172
1,19386309 2,2.065831184 3,0.938938916 4,0.666530371
1,12062218 2,1.845808625 3,0.936360419 4,0.645771444
1,6829672 2,1.779586554 3,0.959700465 4,0.635855734
1,9008923 2,1.955660343 3,0.94920218 4,0.689222038
1,4109217 2,1.726180315 3,0.972717404 4,0.640389442
1,15160111 2,1.972730994 3,0.968356192 4,0.654119611
1,17645206 2,2.037301779 3,0.992338896 4,0.656331956
1,10744172 2,1.916996002 3,0.989019632 4,0.648040056
1,16741709 2,2.05907464 3,1.004333258 4,0.659841359
1,5423426 2,1.932225943 3,1.008453608 4,0.637071192
1,4270389 2,1.752472997 3,0.983054042 4,0.633957028
1,6541566 2,1.859399438 3,0.990723968 4,0.637097836
1,4923966 2,1.809469581 3,0.978908181 4,0.634990215
1,462317 2,2.033346653 3,1.010327458 4,0.672712326
1,7166038 2,1.906846881 3,0.984277844 4,0.68528837
1,7239738 2,1.897552133 3,0.975434065 4,0.69638437
1,15220031 2,2.168963432 3,0.979038715 4,0.652224422
1,17556892 2,2.089672565 3,0.973436713 4,0.655916333
1,498969 2,2.069029331 3,1.015103579 4,0.674869299
1,14546443 2,1.927751184 3,0.971803367 4,0.652494609
1,4790157 2,1.774363995 3,0.960638702 4,0.63344717
1,463753 2,2.005159855 3,1.011311173 4,0.67467016
1,9409871 2,1.748937607 3,0.967901349 4,0.690609932
1,2365599 2,1.707787871 3,0.972866416 4,0.628517628
1,2003133 2,1.779428959 3,0.977974474 4,0.631394804
1,9508747 2,1.842593789 3,0.950044215 4,0.642031133
1,5334468 2,1.743038058 3,0.982764661 4,0.633063078
1,9576614 2,1.892458677 3,0.957387924 4,0.640769243
1,20483314 2,1.983353138 3,0.966486156 4,0.671018779
1,4870849 2,1.778376222 3,0.965851307 4,0.633469284
1,17609230 2,2.0282619 3,0.996797085 4,0.659294605
1,15146155 2,1.954230785 3,0.96421051 4,0.655660391
1,14600427 2,2.138910055 3,0.983723164 4,0.654742718
1,17428798 2,1.957705379 3,1.013421059 4,0.653783381
1,19461615 2,2.031997442 3,0.954651415 4,0.663959742
1,4791841 2,1.803236246 3,0.957281113 4,0.633450389
1,4419648 2,1.81697011 3,0.976022959 4,0.635345817
1,22235314 2,2.024986744 3,1.000803828 4,0.672573805
1,17400327 2,1.983727455 3,1.020097494 4,0.657202721
1,14431884 2,1.920074582 3,0.977667511 4,0.652603149
1,2856859 2,2.006392717 3,1.008181095 4,0.680999815
1,9021398 2,1.865129471 3,0.957657576 4,0.693240225
1,117051 2,1.679635406 3,0.9794842 4,0.625979662
1,18529685 2,2.077064991 3,1.020179629 4,0.664138675
1,4082950 2,1.602559686 3,0.952602565 4,0.633681059
1,8429875 2,1.88711369 3,0.918052495 4,0.63893199
1,16765109 2,1.978743196 3,1.010119677 4,0.660979927
1,19356977 2,2.011161327 3,0.936913788 4,0.66114825
1,8875123 2,1.989267707 3,0.935591698 4,0.687847316
1,2363966 2,1.671760678 3,0.960158169 4,0.628394246
1,20585068 2,1.982928395 3,0.959164023 4,0.669223309
1,2282575 2,2.070053339 3,0.985642135 4,0.678338051
1,4387402 2,1.858619452 3,0.974479198 4,0.634035349
1,7690496 2,1.803707361 3,0.971501529 4,0.639117181
1,5264564 2,1.701170921 3,0.958933234 4,0.637214601
1,18568654 2,2.037985325 3,1.007656097 4,0.663661718
1,1272406 2,2.151204109 3,0.973197043 4,0.676881015
1,9560905 2,1.896756291 3,0.938870966 4,0.64120692
1,1755380 2,1.735454798 3,0.9627527 4,0.634452939
1,9178710 2,1.888604403 3,0.946622908 4,0.642414331
1,17633518 2,2.01692915 3,0.988147616 4,0.656814039
1,3553314 2,2.032305002 3,0.977697551 4,0.679761171
1,4928376 2,1.777271748 3,0.958425224 4,0.635090768
1,13834298 2,1.714425683 3,0.988388717 4,0.653173029
1,19495646 2,2.051836252 3,0.962649286 4,0.667445004
1,2358482 2,2.057859659 3,0.999688387 4,0.680176437
1,1318223 2,2.367735863 3,0.999337256 4,0.67864567
1,8300825 2,1.78420496 3,0.945308983 4,0.692415714
1,17484686 2,2.020778179 3,0.993142128 4,0.656590104
1,17629233 2,2.066030741 3,0.992058814 4,0.655997753
1,6618403 2,1.791818619 3,0.984055221 4,0.635225415
1,9025864 2,1.908468485 3,0.950721622 4,0.693422198
1,12198153 2,1.922827005 3,0.948979318 4,0.646076441
1,54526 2,2.070951223 3,0.998065233 4,0.672267318
1,17973292 2,2.012521029 3,0.995552003 4,0.658776045
1,16726820 2,1.979026079 3,1.010790706 4,0.66204071
1,19828212 2,1.96194458 3,0.961719632 4,0.665274918
1,12217234 2,2.008085489 3,0.940202713 4,0.647143245
1,6018794 2,1.733037829 3,0.986269951 4,0.637694418
1,2285495 2,2.11537075 3,0.995444536 4,0.682542682
1,7221401 2,1.985990644 3,0.987093925 4,0.688507974
1,18600860 2,2.047906637 3,1.01026547 4,0.663291812
1,17492170 2,2.012329102 3,0.985137939 4,0.657380521
1,4694564 2,1.67255652 3,0.957081974 4,0.633229673
1,16889287 2,2.08443594 3,1.006518126 4,0.658809006
1,7367921 2,1.896178484 3,0.979544878 4,0.683895648
1,16979390 2,2.103217363 3,1.017444611 4,0.661138058
1,17080359 2,2.07006979 3,1.029308319 4,0.656283855
1,4148674 2,1.911492348 3,0.956434608 4,0.635702193
1,16903004 2,2.111475945 3,0.998325288 4,0.658838749
1,7660402 2,1.949079156 3,0.982166767 4,0.686280906
1,19820541 2,1.828714013 3,0.949747145 4,0.664693296
1,20054937 2,1.985857248 3,0.942076147 4,0.669567645
1,7713675 2,1.853749871 3,0.954693019 4,0.638401687
1,15728505 2,2.120147467 3,0.978545845 4,0.65827024
1,19933877 2,2.056228638 3,0.944247067 4,0.66676259
1,16804832 2,2.123019457 3,1.030809522 4,0.65603894
1,7227394 2,1.838071704 3,0.952749491 4,0.637861669
1,3349861 2,1.859831333 3,1.01007092 4,0.680840015
1,6067125 2,2.026105165 3,0.965993881 4,0.686369956
1,20407165 2,1.972865582 3,0.959396303 4,0.670118153
1,16765342 2,1.980485678 3,1.027634859 4,0.657576025
1,19494944 2,2.073477268 3,0.965588868 4,0.663948476
1,16419734 2,2.151216269 3,1.016102791 4,0.65601927
1,4375690 2,1.862614155 3,0.972907305 4,0.632019877
1,8382607 2,1.914625764 3,0.96856308 4,0.687912047
1,2449920 2,1.708336353 3,0.966741383 4,0.632597685
1,8537298 2,1.86452055 3,0.947057545 4,0.688390434
1,15013786 2,1.934051633 3,0.98071295 4,0.656702161
1,9662970 2,1.95524323 3,0.937734187 4,0.639420569
1,17385335 2,2.046221733 3,1.025066733 4,0.659874797
1,5463050 2,1.841230392 3,0.976729453 4,0.636936605
1,2219958 2,1.789484501 3,0.961997151 4,0.629230499
1,21005129 2,1.830220103 3,0.942724049 4,0.672145903
1,20039359 2,1.985378861 3,0.943367481 4,0.664738894
1,17374576 2,2.076434374 3,1.015871406 4,0.661678314
1,19412658 2,2.065227509 3,0.948151946 4,0.667308629
1,2432756 2,2.036772251 3,1.008548856 4,0.681518614
1,16453946 2,2.133150101 3,1.014026999 4,0.655871212
1,18062424 2,2.115487099 3,1.001007199 4,0.658414125
1,18821857 2,2.103341818 3,1.004071116 4,0.66628176
1,4788008 2,1.7788167 3,0.955077469 4,0.635492265
1,8404840 2,1.755721331 3,0.93318522 4,0.69067663
1,31264 2,2.06871438 3,1.001048803 4,0.675477862
1,4125073 2,1.76958549 3,0.970187128 4,0.633795142
1,20427225 2,1.994090915 3,0.955935419 4,0.674505949
1,4411079 2,1.760822296 3,0.967179239 4,0.632819951
1,12265877 2,1.962739468 3,0.956032753 4,0.647946119
1,17342189 2,1.945106387 3,1.027713776 4,0.659034133
1,1655352 2,1.586139917 3,0.956224442 4,0.629593432
1,22330730 2,1.991962433 3,1.00195694 4,0.674649
1,2985863 2,2.030267477 3,1.013808608 4,0.68832165
1,17428565 2,1.932715774 3,1.017704368 4,0.654825389
1,18003236 2,2.177852392 3,1.004207253 4,0.661482394
1,15838322 2,1.978421688 3,1.013100743 4,0.655174494
1,9501471 2,1.824264526 3,0.948967934 4,0.641611397
1,18838119 2,2.238823175 3,0.993197143 4,0.666340172
1,2399420 2,1.758728147 3,0.992011368 4,0.630616844
1,8454087 2,1.902292132 3,0.951649547 4,0.690175653
1,5349279 2,1.783940554 3,0.988610744 4,0.635990143
1,15904778 2,2.151983023 3,0.985638201 4,0.65589726
1,17613686 2,2.010920763 3,0.991371274 4,0.658237696
1,6655154 2,1.867888331 3,0.981475413 4,0.637467146
1,20013772 2,2.082437277 3,0.940119505 4,0.665202558
1,5284498 2,1.740770936 3,0.98143667 4,0.638911366
1,4770627 2,1.704206944 3,0.955755293 4,0.640444636
1,4859631 2,1.804620624 3,0.949209571 4,0.636344671
1,3484477 2,2.019931316 3,1.016345501 4,0.681488037
1,20631513 2,1.949203134 3,0.961494505 4,0.667645574
1,8413996 2,1.869027257 3,0.950451553 4,0.689435482
1,7889185 2,1.877324224 3,0.967834651 4,0.636819005
1,17667541 2,2.032759666 3,0.993567169 4,0.656943798
1,18641165 2,1.866153121 3,1.001395583 4,0.668179214
1,2411976 2,1.837213993 3,0.974005103 4,0.628956258
1,1661077 2,1.770661354 3,0.980603814 4,0.628350675
1,18027615 2,2.146499157 3,0.992865741 4,0.659953773
1,2217404 2,1.72064209 3,0.983249962 4,0.630068719
1,12205199 2,1.972566962 3,0.951597273 4,0.645654678
1,9488398 2,1.842447042 3,0.95080471 4,0.645744264
1,8306119 2,1.889851332 3,0.943138599 4,0.689473569
1,7722465 2,1.853110671 3,0.962720692 4,0.638482392
1,2978578 2,2.050475836 3,1.012957931 4,0.682590008
1,21086174 2,2.021177053 3,0.997989058 4,0.672950149
1,8426100 2,1.879169345 3,0.942830563 4,0.641254842
1,3643398 2,2.069653988 3,0.976875246 4,0.681317866
1,18573381 2,2.110558748 3,0.981894612 4,0.663651168
1,15069258 2,1.840755701 3,0.97031635 4,0.655898273
1,1068345 2,2.012560129 3,1.006859183 4,0.675904751
1,2839176 2,2.023009062 3,0.990358233 4,0.683016479
1,6754773 2,1.901832461 3,1.013532043 4,0.636797071
1,15879937 2,2.076503277 3,1.01725924 4,0.65555346
1,15729205 2,2.083447218 3,0.988976717 4,0.659366369
1,5997166 2,1.743470073 3,0.957515657 4,0.695041299
1,4920482 2,1.785512328 3,0.962540805 4,0.635070622
1,9394 2,1.964775801 3,1.003357768 4,0.679522276
1,2216462 2,1.689756036 3,0.980449796 4,0.631479084
1,18047496 2,2.144006968 3,0.98210758 4,0.663333774
1,14459308 2,1.768257976 3,0.970580041 4,0.656888127
1,14348275 2,1.7560848 3,0.97538197 4,0.652560592
1,20515524 2,2.024585009 3,0.951486707 4,0.672480881
1,19389219 2,2.083553314 3,0.915574849 4,0.668924153
1,8326051 2,1.905110836 3,0.946777225 4,0.687618136
1,4409140 2,1.730510712 3,0.957122803 4,0.633155465
1,20632225 2,1.968078256 3,0.944108844 4,0.671251535
1,15028024 2,1.857705951 3,0.970345795 4,0.65499419
1,15054916 2,1.849843383 3,0.966276705 4,0.653949678
1,15647877 2,1.972345829 3,0.955310047 4,0.653776228
1,12203562 2,1.955538392 3,0.936357081 4,0.644240141
1,7066547 2,1.844309688 3,0.968934953 4,0.635686338
1,6451521 2,2.061001301 3,0.986924708 4,0.684259176
1,15009655 2,1.817370415 3,0.955740035 4,0.655773282
1,5026268 2,1.689755321 3,0.963868976 4,0.639133811
1,17603554 2,2.027028084 3,0.991870105 4,0.657439828
1,8331814 2,1.935761213 3,0.94761008 4,0.688572645
1,17439001 2,2.015250921 3,0.991483808 4,0.656433463
1,18044568 2,2.153774023 3,1.007258534 4,0.662392259
1,17501296 2,1.997271419 3,0.976785123 4,0.659220994
1,2452159 2,2.013620853 3,1.008349419 4,0.680524051
1,8392861 2,1.950966597 3,0.952307343 4,0.689200342
1,102304 2,1.724408746 3,0.963596106 4,0.626963794
1,16350088 2,2.082726717 3,0.999719024 4,0.655836463
1,8390272 2,1.896407962 3,0.946380615 4,0.689312518
1,3484944 2,2.03480792 3,1.01532948 4,0.680123031
1,11902817 2,1.708949447 3,0.979958534 4,0.6464293
1,9013232 2,1.961778164 3,0.953235567 4,0.687262595
1,15830895 2,1.992766261 3,1.022356749 4,0.6551314
1,14500411 2,1.989242315 3,0.976665258 4,0.653260469
1,20040077 2,2.014347076 3,0.943099797 4,0.665226758
1,1903479 2,1.691796184 3,0.956731796 4,0.630538762
1,18046293 2,2.156354427 3,1.005961299 4,0.6632393
1,2823545 2,2.048086882 3,1.007483959 4,0.682856083
1,14984663 2,1.935535431 3,0.963313818 4,0.654709399
1,19848735 2,1.929555297 3,0.957831383 4,0.662407398
1,15747306 2,2.120907307 3,0.991747141 4,0.657774985
1,4826323 2,1.756250024 3,0.958418727 4,0.634218633
1,15891327 2,1.912299633 3,0.990810752 4,0.654239893
1,2985149 2,1.995723605 3,1.010735035 4,0.683739841
1,4704364 2,1.738278031 3,0.961082935 4,0.635069728
1,2221351 2,1.786106586 3,0.980979145 4,0.629788101
1,7340071 2,1.772491574 3,0.979114056 4,0.686513782
1,3024548 2,2.022721052 3,1.009847522 4,0.68360281
1,18094624 2,2.187294483 3,0.987631798 4,0.661113262
1,7840090 2,1.846592903 3,0.958110988 4,0.638148606
1,19835401 2,1.937269807 3,0.9477911 4,0.667244852
1,8422642 2,1.841870189 3,0.962737739 4,0.688385725
1,6075116 2,2.039797068 3,0.986256242 4,0.685737193
1,517024 2,1.970875025 3,1.021372437 4,0.673881471
1,4720451 2,1.79035151 3,0.965681612 4,0.634132862
1,2352713 2,2.007883549 3,0.992194891 4,0.679670453
1,18822099 2,2.059399605 3,1.001987338 4,0.6647349
1,16734525 2,2.053149462 3,1.014749289 4,0.659446537
1,15893253 2,2.064487457 3,1.02155447 4,0.656546295
1,9641507 2,1.870384574 3,0.95350945 4,0.641446769
1,16767222 2,2.035096407 3,1.036687851 4,0.657409966
1,11385352 2,1.797939301 3,0.99122268 4,0.65057689
1,2415167 2,1.787517667 3,0.976686597 4,0.630299985
1,19816026 2,2.060270309 3,0.95395118 4,0.664806485
1,17426130 2,1.833447576 3,1.000120044 4,0.65717566
1,11428346 2,1.801067829 3,1.009646893 4,0.648526728
1,9706715 2,1.823829532 3,0.977124393 4,0.644037068
1,16814546 2,2.135465622 3,1.00408113 4,0.65835011
1,9721976 2,1.930654287 3,0.98735857 4,0.641820431
1,14413492 2,1.927555561 3,0.977510631 4,0.653748989
1,1786003 2,1.915033698 3,1.000430107 4,0.676989198
1,612517 2,2.077357054 3,1.030909181 4,0.678117335
1,6216603 2,1.813823104 3,0.999064445 4,0.638643622
1,7303450 2,1.919506073 3,0.987320602 4,0.698664963
1,17435713 2,2.007580996 3,0.999708772 4,0.655109465
1,19857187 2,1.93639195 3,0.951718509 4,0.665262997
1,2393572 2,1.69647789 3,1.002802014 4,0.630904138
1,6612664 2,1.858512878 3,1.009255767 4,0.634966373
1,21166181 2,2.013178587 3,1.017336726 4,0.67103225
1,1716588 2,1.597996354 3,0.971433938 4,0.628026068
1,20662658 2,1.925632954 3,0.953310192 4,0.670193434
1,17500339 2,1.966925144 3,0.981949031 4,0.660842597
1,2376547 2,2.019985914 3,1.013011456 4,0.680804491
1,7115770 2,1.851839304 3,0.960885942 4,0.685585499
1,7366012 2,1.807395935 3,0.987201571 4,0.688351393
1,15609238 2,1.934996724 3,0.953927875 4,0.654249668
1,8952277 2,1.874624372 3,0.954370081 4,0.691143155
1,2830820 2,1.950647473 3,0.996381998 4,0.684242606
1,17408492 2,2.062690973 3,1.023539543 4,0.656796157
1,14593640 2,2.082878351 3,0.979788542 4,0.656751633
1,17367173 2,2.048519611 3,0.993899405 4,0.660092771
1,19457528 2,2.04891634 3,0.947181761 4,0.664457023
1,17619488 2,2.006866693 3,0.982559621 4,0.657207727
1,20054484 2,2.029717684 3,0.943244755 4,0.671137333
1,20060592 2,2.005556107 3,0.949083269 4,0.673870265
1,6676211 2,1.875374079 3,0.997180939 4,0.635837317
1,15892786 2,2.033040762 3,0.984831214 4,0.653772235
1,6055278 2,1.647454143 3,0.977844596 4,0.639532864
1,5911252 2,1.818750501 3,0.991307974 4,0.638207018
1,7122944 2,1.790181398 3,0.949025393 4,0.638286471
1,22314126 2,1.992671251 3,1.013924122 4,0.672143936
1,8430581 2,1.924412966 3,0.915679038 4,0.639871597
1,5986070 2,1.957882166 3,0.976648986 4,0.685569406
1,7283991 2,1.928974628 3,0.970007479 4,0.687125564
1,20676807 2,2.058050632 3,0.947964668 4,0.673132122
1,19395750 2,2.017519951 3,0.947603822 4,0.668506801
1,19450344 2,2.026415586 3,0.935757637 4,0.664942741
1,7033019 2,1.904257655 3,0.974325776 4,0.687982082
1,6241851 2,1.861770272 3,0.988113821 4,0.633424878
1,9522751 2,1.856489539 3,0.951408207 4,0.641073942
1,17608996 2,1.976276159 3,0.99140048 4,0.658571482
1,6438792 2,1.773281217 3,0.998835683 4,0.63595587
1,19328483 2,2.003519773 3,0.976490021 4,0.66595459
1,16410789 2,2.164335728 3,1.026660919 4,0.655855179
1,7135225 2,1.918309212 3,0.991051912 4,0.689216137
1,17416994 2,2.03097868 3,0.97932148 4,0.657312036
1,22330251 2,2.001094103 3,1.005364656 4,0.673116326
1,6533856 2,1.823997736 3,1.007099986 4,0.635215878
1,984379 2,1.925951838 3,1.021372676 4,0.677210867
1,8434917 2,1.866955042 3,0.972556233 4,0.686740518
1,17590187 2,1.981983662 3,0.981598437 4,0.655200124
1,18579894 2,2.071029902 3,1.006217599 4,0.665451229
1,570812 2,2.184468269 3,1.013317943 4,0.677488089
1,11618042 2,1.761485338 3,0.983305514 4,0.647138476
1,4670399 2,2.033051014 3,0.986393929 4,0.688476026
1,618300 2,1.972746491 3,1.019877553 4,0.676450849
1,2442726 2,2.042443037 3,1.004458547 4,0.678502738
1,6735102 2,1.944089532 3,1.019761682 4,0.63587904
1,6681020 2,1.79959619 3,0.990088999 4,0.635736346
1,1669942 2,2.076079369 3,0.991338551 4,0.681230128
1,22342358 2,1.974073291 3,1.006893635 4,0.675962806
1,8650 2,1.890036583 3,0.987103462 4,0.675736725
1,9020445 2,1.783977389 3,0.965006173 4,0.692078292
1,1099782 2,2.168809175 3,1.006977081 4,0.677218735
1,5253764 2,1.641175985 3,0.953776836 4,0.637076616
1,18851204 2,2.052989244 3,0.982322276 4,0.663563907
1,7870480 2,1.829062223 3,0.94892168 4,0.686177552
1,2928159 2,2.049448013 3,1.006919384 4,0.682701707
1,2441971 2,1.678513765 3,0.977793217 4,0.633400202
1,3399361 2,1.813417792 3,1.003982663 4,0.680011153
1,15145589 2,1.976405978 3,0.958321095 4,0.652792156
1,15749930 2,2.147262335 3,0.966325641 4,0.659447312
1,22340088 2,2.024624109 3,0.996376634 4,0.67259109
1,4830324 2,1.865055442 3,0.979568779 4,0.631554008
1,21075910 2,2.0624125 3,1.000162959 4,0.673505008
1,10113244 2,1.771358252 3,1.006209373 4,0.641390383
1,9015640 2,1.944712758 3,0.949079096 4,0.684420586
1,19430425 2,2.086261272 3,0.942198694 4,0.661520243
1,12268048 2,2.003006935 3,0.950203359 4,0.649336398
1,4680353 2,1.820166349 3,0.954568624 4,0.634562135
1,19872407 2,1.945021629 3,0.951238155 4,0.664455712
1,1027151 2,2.036498308 3,1.030442953 4,0.678176701
1,6640626 2,1.8822124 3,1.012333751 4,0.687019467
1,22282107 2,1.991734982 3,0.987588286 4,0.671271563
1,7612701 2,1.714039087 3,0.98347789 4,0.689019144
1,11551957 2,1.789340496 3,0.991522312 4,0.64849335
1,5954572 2,2.052625418 3,0.973854959 4,0.682075799
1,4646625 2,1.965061903 3,0.966496706 4,0.690720379
1,3789472 2,1.708814979 3,0.96926403 4,0.634197712
1,8395958 2,1.934252739 3,0.950094223 4,0.687116921
1,1244950 2,2.058594942 3,0.985863447 4,0.674411237
1,17628497 2,2.083122969 3,1.004912734 4,0.656595528
1,18052577 2,2.048551798 3,0.978363991 4,0.669493675
